sep=,
DeviceTag:,Xsens_2,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2022.0.1,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Euler),,,,,,,,,,,,,,,,,
StartTime:,2023-05-17 15:23:43.748 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
643, 3356645195, -81.65137481689453, 83.94078063964844, 144.30758666992188, -0.122860156, -0.053384505, -0.08341789
646, 3356695196, -82.22653198242188, 83.99739837646484, 143.71678161621094, -0.3075316, 0.020245804, -0.035269737
650, 3356761864, -82.59807586669922, 83.93751525878906, 143.3931121826172, -0.19813429, -0.0481942, -0.14949036
653, 3356811865, -82.87071228027344, 83.80901336669922, 143.38995361328125, -0.11027839, 0.035711225, -0.11307812
656, 3356861866, -82.5193099975586, 83.711669921875, 143.77975463867188, 0.005158791, -0.014807398, -0.22356129
659, 3356911867, -82.25590515136719, 83.70960235595703, 144.0585479736328, 0.060407672, 0.05220961, -0.25502205
665, 3357011869, -81.88141632080078, 83.91668701171875, 144.13328552246094, -0.014884119, 0.018980833, -0.16735172
668, 3357061870, -81.96241760253906, 83.97982788085938, 143.96063232421875, -0.07833543, 0.07593328, -0.13697243
672, 3357128538, -81.47383117675781, 84.02073669433594, 144.1728973388672, -0.087634794, 0.06375975, -0.1770525
675, 3357178539, -80.84835052490234, 84.04557037353516, 144.60736083984375, -0.05809359, -0.019080406, -0.21194649
681, 3357278541, -80.67533874511719, 84.1047592163086, 144.8600311279297, -0.06164437, -0.001824648, -0.13356876
684, 3357328542, -80.31775665283203, 84.15524291992188, 145.1747283935547, -0.09087238, 0.039540336, -0.0873127
687, 3357378543, -79.61140441894531, 84.2042465209961, 145.72946166992188, -0.033798233, -0.0172533, -0.1572609
690, 3357428544, -79.10189819335938, 84.25161743164062, 146.2341766357422, -0.063335694, 0.052733857, -0.22697163
694, 3357495212, -78.78622436523438, 84.31380462646484, 146.5036163330078, 0.0027208233, 0.02436973, -0.23839188
697, 3357545213, -78.78292846679688, 84.36834716796875, 146.46864318847656, -0.011563163, 0.04000815, -0.17666912
700, 3357595214, -78.88192749023438, 84.42507934570312, 146.248046875, -0.021961099, 0.0050386526, -0.11833
703, 3357645215, -78.88554382324219, 84.51166534423828, 146.06253051757812, 0.008292498, -0.005820724, -0.27498817
706, 3357695216, -78.88916015625, 84.59002685546875, 146.020263671875, -0.1610855, 0.008725611, -0.23700905
709, 3357745217, -79.48957824707031, 84.65819549560547, 145.52352905273438, -0.116892636, 0.18552212, -0.30711746
716, 3357861886, -82.8609848022461, 84.08898162841797, 142.17080688476562, -0.49786377, 0.35546607, 0.13294125
719, 3357911887, -81.9725570678711, 83.80919647216797, 142.14395141601562, -0.3122918, 0.44043553, 0.16270065
722, 3357961888, -79.55756378173828, 83.13912963867188, 144.0546417236328, -1.6622335, 1.65436, 0.6305628
725, 3358011889, -70.71439361572266, 81.16620635986328, 151.56060791015625, -2.5929654, 0.24789822, 1.2563276
728, 3358061890, -63.211856842041016, 77.2249755859375, 158.99652099609375, -3.1187463, 0.27044737, 1.350749
731, 3358111891, -58.58696746826172, 71.27516174316406, 163.89080810546875, -1.7402294, 0.70289415, 2.8423376
735, 3358178559, -53.72159957885742, 60.52485275268555, 167.78860473632812, 2.2600982, 1.100453, 1.594039
738, 3358228560, -50.85152053833008, 52.10494613647461, 167.74288940429688, 2.0618255, -0.9808554, 0.6051874
741, 3358278561, -45.50606918334961, 44.97673034667969, 171.76016235351562, 3.8151476, -4.6917157, -2.2535295
744, 3358328562, -44.04218673706055, 39.08297348022461, 176.038818359375, 1.9462371, -2.122766, -3.4848952
747, 3358378563, -45.09197235107422, 35.33087158203125, 178.6847686767578, 0.7109016, 0.23931658, -3.6914692
750, 3358428564, -44.2923583984375, 33.853729248046875, -179.32110595703125, 0.5509437, -1.1436932, -1.4204292
754, 3358495232, -40.98523712158203, 32.44501876831055, -174.2740936279297, -1.2804633, 0.9783218, 1.8931856
757, 3358545233, -35.472389221191406, 29.80111312866211, -170.90838623046875, -1.0571766, 1.3968624, 1.8014317
760, 3358595234, -33.21846008300781, 26.684568405151367, -170.22215270996094, -0.706701, -0.30609852, -0.3928671
763, 3358645235, -31.972549438476562, 23.871671676635742, -168.10122680664062, 0.7376246, -0.8779612, -1.3941927
769, 3358745237, -32.22615051269531, 21.55161476135254, -163.12669372558594, -3.2486465, 1.8100052, -2.863729
772, 3358795238, -33.531982421875, 22.89759635925293, -164.61981201171875, 2.5488863, -0.89224964, -0.07420254
776, 3358861906, -34.38920974731445, 24.815507888793945, -164.50840759277344, -0.14458193, 0.90343666, 0.53367424
782, 3358961908, -34.73023223876953, 28.806194305419922, -166.86744689941406, -0.63332266, 0.8368478, -1.5260525
785, 3359011909, -36.58147430419922, 32.38499069213867, -169.63658142089844, 0.022448076, 0.14490135, -1.597784
788, 3359061910, -39.250858306884766, 37.33697509765625, -172.5390625, 0.39409927, -0.25069973, -1.655879
791, 3359111911, -42.79433059692383, 44.24106216430664, -175.71080017089844, 0.50705403, 0.79501915, -1.6733952
794, 3359161912, -48.31781005859375, 53.16555404663086, 178.94422912597656, 1.4952043, 2.2446375, 0.35141087
798, 3359228580, -60.38534927368164, 64.72589874267578, 165.2689208984375, 1.9413155, 1.6989695, 3.6133575
807, 3359378583, -131.8714141845703, 70.60115814208984, 90.61796569824219, 2.2792604, -0.65066445, 2.2200565
810, 3359428584, -150.01898193359375, 65.61233520507812, 71.80956268310547, -0.025160741, -1.5027195, 1.9663582
813, 3359478585, -159.3986358642578, 60.03109359741211, 60.71717071533203, -1.4156835, -2.3759549, 1.0063639
817, 3359545253, -165.48463439941406, 52.72498321533203, 51.46681594848633, -0.7663068, -2.8771515, 0.33844185
823, 3359645255, -169.2913360595703, 44.07291793823242, 42.9886474609375, -1.1337703, -1.6271446, 0.14376354
826, 3359695256, -167.69993591308594, 42.48879623413086, 40.97740936279297, -0.1675357, -1.4797878, 0.4640522
829, 3359745257, -164.6014862060547, 42.885704040527344, 40.24162292480469, -1.7224512, -1.9800476, 0.15967083
832, 3359795258, -159.65980529785156, 45.753902435302734, 42.10725021362305, -1.471987, 0.18367898, -3.0367231
835, 3359845259, -155.26332092285156, 47.08761978149414, 43.53532409667969, -3.6663446, 1.2649026, -4.2184057
839, 3359911927, -152.56570434570312, 46.144161224365234, 42.331520080566406, -3.7361314, 1.1593859, -2.7170725
