sep=,
DeviceTag:,Xsens_5,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2022.0.1,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Euler),,,,,,,,,,,,,,,,,
StartTime:,2023-05-17 15:23:43.750 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1, 3345961648, -84.06031799316406, 45.615631103515625, 30.621374130249023, 0.689378, -0.13387577, 0.29209423
2, 3345978315, -83.53936004638672, 44.45240783691406, 30.088973999023438, 0.1603606, 0.08835288, 0.08215618
3, 3345994982, -83.20499420166016, 43.3352165222168, 29.56878662109375, -0.16819674, 0.23016806, -0.38852978
4, 3346011649, -83.21636962890625, 42.22963333129883, 29.013622283935547, -0.55374277, 0.1606401, -0.50354004
5, 3346028316, -83.6184310913086, 41.11494445800781, 28.430160522460938, -1.1324561, -0.097592905, -0.2525587
6, 3346044983, -84.25076293945312, 40.05308151245117, 27.871726989746094, -1.860012, -0.38337255, 0.3027773
7, 3346061650, -84.91584777832031, 39.13360595703125, 27.402843475341797, -2.1805837, -0.21784243, 0.5065737
8, 3346078317, -85.50962829589844, 38.38108825683594, 26.985721588134766, -1.7806247, 0.09298184, 0.22154522
9, 3346094984, -86.0306396484375, 37.756690979003906, 26.486295700073242, -1.0474745, 0.4456674, -0.24147415
10, 3346111651, -86.48404693603516, 37.20012664794922, 25.77690315246582, -0.7436018, 0.59244275, -0.43949318
11, 3346128318, -86.78302764892578, 36.66743469238281, 24.839122772216797, -1.1924896, 0.4609007, -0.2366066
12, 3346144985, -86.86317443847656, 36.146724700927734, 23.754465103149414, -2.0309052, 0.25209847, 0.33597755
13, 3346161652, -86.74777221679688, 35.69023132324219, 22.649484634399414, -2.7004762, 0.21821213, 0.83144
14, 3346178319, -86.52357482910156, 35.34408187866211, 21.54685401916504, -2.7081776, 0.3687329, 0.95068455
15, 3346194986, -86.29219055175781, 35.101966857910156, 20.404747009277344, -2.376859, 0.5908954, 0.8756733
17, 3346228320, -86.16284942626953, 34.73540115356445, 17.884952545166016, -1.8180205, 0.87320346, 0.35365105
20, 3346278321, -86.92167663574219, 33.714996337890625, 14.034069061279297, -2.007081, 0.6020943, 1.8896427
26, 3346378323, -90.17667388916016, 32.821563720703125, 6.9004435539245605, 0.28435194, -0.1284301, 3.138114
30, 3346444991, -92.313232421875, 33.038204193115234, 4.258083820343018, 0.51700366, -0.30852968, 0.6680727
33, 3346494992, -93.55889892578125, 32.80534362792969, 3.5311481952667236, 1.3329325, -0.1908966, -0.30681705
36, 3346544993, -93.88542938232422, 32.73029327392578, 2.738189220428467, 1.7713283, 0.6005547, -0.12952423
39, 3346594994, -92.32936096191406, 32.43340301513672, 1.7592240571975708, 0.63580036, 0.8849714, -0.81476116
42, 3346644995, -90.82715606689453, 32.703487396240234, 0.9354202151298523, 0.5240556, 0.7207515, -1.3847265
45, 3346694996, -90.04084014892578, 32.972511291503906, 1.3628913164138794, -0.7253422, 0.13169518, -0.24289608
52, 3346811665, -89.8794937133789, 34.990478515625, 1.6560827493667603, 1.1100404, -0.16684794, -0.9785204
55, 3346861666, -90.42179107666016, 36.101646423339844, 0.6469452977180481, 1.94497, -0.25566128, -0.78625107
58, 3346911667, -90.8636474609375, 37.117027282714844, -0.07454951852560043, 0.6292158, -0.5934501, -0.5645771
61, 3346961668, -92.10454559326172, 38.58149337768555, -0.7391740083694458, 1.7611705, -0.67820805, -0.63325024
64, 3347011669, -93.30152130126953, 40.0101432800293, -1.5073920488357544, 1.476513, -0.78834134, -0.38764858
67, 3347061670, -93.68470001220703, 41.36915588378906, -1.9806272983551025, 0.69685864, -0.5264664, -0.2671194
70, 3347111671, -93.53704071044922, 42.66866683959961, -2.0322158336639404, 0.9352274, -0.60700846, -0.44288254
74, 3347178339, -93.06478118896484, 44.511531829833984, -1.6722168922424316, 1.4558984, 0.5187941, -0.55063343
77, 3347228340, -93.12626647949219, 46.169403076171875, -1.5298304557800293, 0.7648658, 0.8634078, -0.814908
80, 3347278341, -94.01341247558594, 48.134700775146484, -0.459648460149765, 1.2626466, 0.96928895, -0.6741667
