sep=,
DeviceTag:,Xsens_4,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2022.0.1,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Euler),,,,,,,,,,,,,,,,,
StartTime:,2023-05-17 15:27:09.389 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1, 3551565760, -156.43836975097656, 74.86139678955078, -10.18436050415039, 0.6593816, 0.9446326, -1.7026138
2, 3551582427, -156.83935546875, 75.08631896972656, -10.732583045959473, 0.85267663, 0.92395806, -1.7894793
3, 3551599094, -157.390625, 75.32404327392578, -11.39907455444336, 0.90100783, 0.88826394, -1.7539454
4, 3551615761, -158.1481170654297, 75.57718658447266, -12.21157455444336, 0.86977196, 0.7531341, -1.7160301
5, 3551632428, -159.1553955078125, 75.81002044677734, -13.173855781555176, 0.77207506, 0.64771, -1.6025925
6, 3551649095, -160.3535614013672, 76.01335144042969, -14.219178199768066, 0.60878634, 0.598523, -0.93568134
7, 3551665762, -161.7601318359375, 76.19345092773438, -15.437225341796875, 0.49722904, 0.51787984, 0.23236561
8, 3551682429, -163.3427734375, 76.37663269042969, -16.817014694213867, 0.6846749, 0.23303583, 0.30935287
9, 3551699096, -164.92990112304688, 76.609130859375, -18.036436080932617, 0.71574503, -0.42366636, -0.08761597
10, 3551715763, -166.4786376953125, 76.8970947265625, -19.008773803710938, 0.65109, -0.9518573, 0.025086403
11, 3551732430, -167.86868286132812, 77.25498962402344, -19.698963165283203, 0.72119373, -1.2907295, 0.032208443
12, 3551749097, -168.98414611816406, 77.66827392578125, -20.075231552124023, 0.7327189, -1.6691196, -0.017154694
13, 3551765764, -169.89723205566406, 78.11957550048828, -20.23236846923828, 0.59982353, -1.9207326, -0.12979126
14, 3551782431, -170.7203826904297, 78.59625244140625, -20.372224807739258, 0.65277284, -1.8634554, -0.42312622
15, 3551799098, -171.43780517578125, 79.05769348144531, -20.620174407958984, 0.8085998, -1.7101814, -0.7497368
16, 3551815765, -171.97543334960938, 79.46957397460938, -20.95936393737793, 0.6914389, -1.7837547, -0.80295753
17, 3551832432, -172.34765625, 79.84799194335938, -21.352415084838867, 0.39198402, -1.9911176, -0.78882694
18, 3551849099, -172.6247100830078, 80.19239807128906, -21.769800186157227, 0.12634751, -2.1304464, -0.83128834
19, 3551865766, -172.90879821777344, 80.4646987915039, -22.231611251831055, -0.12902136, -2.1654007, -0.7180958
20, 3551882433, -173.22915649414062, 80.65237426757812, -22.75074005126953, -0.20495027, -2.0302076, -0.4248886
21, 3551899100, -173.59681701660156, 80.76933288574219, -23.352298736572266, -0.10726204, -1.896724, -0.3720827
22, 3551915767, -173.93670654296875, 80.84552001953125, -23.9576358795166, -0.07894061, -1.8782886, -0.6952152
23, 3551932434, -174.2344970703125, 80.8874282836914, -24.543004989624023, -0.09846767, -1.8104532, -1.1620703
24, 3551949101, -174.4795684814453, 80.89375305175781, -25.073514938354492, -0.20063895, -1.7478895, -1.391737
25, 3551965768, -174.65139770507812, 80.85359191894531, -25.501522064208984, -0.4083263, -1.7361165, -1.1235237
26, 3551982435, -174.71925354003906, 80.76062774658203, -25.824445724487305, -0.7284874, -1.6671022, -0.67790127
27, 3551999102, -174.71229553222656, 80.62103271484375, -26.053205490112305, -0.97001094, -1.7187177, -0.36667633
28, 3552015769, -174.5821990966797, 80.42410278320312, -26.11193084716797, -1.1569778, -1.6562607, 0.0037517548
29, 3552032436, -174.36416625976562, 80.17816925048828, -26.008872985839844, -1.2772088, -1.5104756, 0.32394505
30, 3552049103, -174.13177490234375, 79.90247344970703, -25.83928871154785, -1.2325823, -1.4525936, 0.46463203
31, 3552065770, -173.88706970214844, 79.62208557128906, -25.64217185974121, -1.073279, -1.4995171, 0.6385317
32, 3552082437, -173.60926818847656, 79.37051391601562, -25.457674026489258, -0.89666164, -1.5023962, 0.65920925
33, 3552099104, -173.26007080078125, 79.18204498291016, -25.302080154418945, -0.6011761, -1.4750286, 0.29370308
34, 3552115771, -172.739501953125, 79.07144165039062, -25.103595733642578, -0.38811618, -1.3222907, -0.28236103
35, 3552132438, -172.0686492919922, 79.00585174560547, -24.890634536743164, -0.34472588, -1.1205918, -0.73356247
36, 3552149105, -171.25999450683594, 78.95015716552734, -24.670578002929688, -0.37057993, -0.89183235, -0.9804621
37, 3552165772, -170.20799255371094, 78.88077545166016, -24.306432723999023, -0.4393166, -0.72229713, -1.0086565
38, 3552182439, -168.89288330078125, 78.76697540283203, -23.739107131958008, -0.5974802, -0.7278938, -1.003603
39, 3552199106, -167.32278442382812, 78.58329772949219, -22.887847900390625, -0.91540617, -0.6855385, 0.100367546
40, 3552215773, -165.96737670898438, 78.25735473632812, -22.334760665893555, -1.1549864, -0.021666452, 1.285347
41, 3552232440, -164.96212768554688, 77.83548736572266, -22.322769165039062, -0.7310435, 0.41364, 0.35532665
42, 3552249107, -164.04507446289062, 77.41553497314453, -22.403139114379883, -0.3588704, -0.04218997, -0.45535183
43, 3552265774, -163.4289093017578, 77.00336456298828, -22.614717483520508, -0.35627985, -0.24905713, -0.7875576
44, 3552282441, -163.2871551513672, 76.61465454101562, -23.06761360168457, 0.0076695676, -0.006863524, -1.4013586
45, 3552299108, -163.41197204589844, 76.2669448852539, -23.5473575592041, 0.24288577, 0.056035593, -1.6042681
46, 3552315775, -163.6930389404297, 75.9664306640625, -23.97818946838379, 0.09356023, -0.07359164, -1.3119822
47, 3552332442, -164.01052856445312, 75.72111511230469, -24.257280349731445, 0.022363812, -0.1310633, -1.1085844
48, 3552349109, -164.3129425048828, 75.47463989257812, -24.351421356201172, -0.038322918, -0.031034214, -1.1084604
49, 3552365776, -164.653564453125, 75.19479370117188, -24.377201080322266, -0.06104767, 0.06306654, -1.1483593
50, 3552382443, -165.0758819580078, 74.9034652709961, -24.441696166992188, 0.026091728, 0.30247515, -1.0497303
51, 3552399110, -165.47698974609375, 74.6319580078125, -24.533161163330078, 0.2788565, 0.4861476, -0.8394728
52, 3552415777, -165.74708557128906, 74.39669799804688, -24.587371826171875, 0.3566913, 0.49582696, -0.7213049
53, 3552432444, -165.90284729003906, 74.17430877685547, -24.558528900146484, 0.19325846, 0.37036544, -0.68556976
54, 3552449111, -166.0026397705078, 73.95606994628906, -24.42018699645996, -0.018921657, 0.23407093, -0.62809753
55, 3552465778, -166.01182556152344, 73.76202392578125, -24.12018585205078, -0.0067399214, 0.0347528, -0.6966047
56, 3552482445, -165.94076538085938, 73.61066436767578, -23.689075469970703, 0.11825942, -0.14944646, -0.79331017
57, 3552499112, -165.8258514404297, 73.51219177246094, -23.191761016845703, 0.2596151, -0.26810995, -0.9180479
58, 3552515779, -165.7024383544922, 73.46075439453125, -22.67793846130371, 0.3467681, -0.33897126, -0.9616451
59, 3552532446, -165.56832885742188, 73.4406967163086, -22.15643310546875, 0.38900015, -0.3767939, -0.7916088
60, 3552549113, -165.3988037109375, 73.43985748291016, -21.626806259155273, 0.408846, -0.3802752, -0.5558901
61, 3552565780, -165.1915283203125, 73.45100402832031, -21.09942054748535, 0.46956652, -0.41448846, -0.4463501
62, 3552582447, -164.97682189941406, 73.47492980957031, -20.624988555908203, 0.5481822, -0.4328353, -0.42835236
63, 3552599114, -164.77520751953125, 73.52345275878906, -20.220867156982422, 0.62539464, -0.5696952, -0.34896374
64, 3552615781, -164.58706665039062, 73.62067413330078, -19.87112808227539, 0.7151372, -0.7761321, -0.522686
65, 3552632448, -164.44383239746094, 73.76432800292969, -19.55916976928711, 0.7978673, -0.93927217, -0.97688866
66, 3552649115, -164.3732452392578, 73.93408203125, -19.26747703552246, 0.75049627, -0.93623966, -1.1462164
67, 3552665782, -164.33688354492188, 74.1114501953125, -18.992795944213867, 0.6957671, -0.7038006, -0.92653465
