sep=,
DeviceTag:,Xsens_2,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2022.0.1,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Euler),,,,,,,,,,,,,,,,,
StartTime:,2023-05-17 15:27:09.387 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
17, 3551849099, -106.74837493896484, 82.19292449951172, 88.2930679321289, -0.107486635, 0.025796218, -0.07496834
20, 3551899100, -106.83806610107422, 82.09793090820312, 88.358642578125, 0.011420136, -0.013296059, -0.23771954
23, 3551949101, -107.324951171875, 82.03923034667969, 88.08785247802734, 0.025702663, -0.024263617, -0.27001476
26, 3551999102, -107.69892883300781, 82.0372085571289, 87.87141418457031, 0.005921375, -0.067898765, -0.202322
29, 3552049103, -107.80585479736328, 82.07915496826172, 87.81258392333984, 0.0049148123, -0.07820662, -0.24435234
32, 3552099104, -107.89509582519531, 82.10138702392578, 87.76107788085938, 0.024162253, 0.017976196, -0.1541357
35, 3552149105, -107.80674743652344, 82.14640045166016, 87.65642547607422, 0.026339507, 0.08011523, -0.20841408
39, 3552215773, -107.30760955810547, 82.15792846679688, 87.87581634521484, -0.014687211, -0.0063213934, -0.1916523
42, 3552265774, -107.27819061279297, 82.13583374023438, 87.89766693115234, -0.032073487, -0.030643795, -0.19240284
45, 3552315775, -107.30584716796875, 82.126953125, 87.85952758789062, -0.07598749, 0.0072621596, -0.13437176
51, 3552415777, -106.63459014892578, 82.0848617553711, 88.31949615478516, -0.0262735, 0.053746566, -0.1873188
54, 3552465778, -106.37906646728516, 82.09452819824219, 88.5301284790039, -0.040304415, 0.06493487, -0.20794964
57, 3552515779, -106.34139251708984, 82.0443115234375, 88.5400161743164, -0.034875724, 0.060333382, -0.15708542
64, 3552632448, -106.28704071044922, 81.80899810791016, 88.32847595214844, 0.06692435, -0.03843459, -0.24869633
70, 3552732450, -108.7074966430664, 81.95336151123047, 85.4254379272461, -0.1964617, 0.02750028, -0.0848217
73, 3552782451, -110.27651977539062, 81.97419738769531, 83.91771697998047, -0.11703192, -0.018205885, -0.17813778
76, 3552832452, -110.96224975585938, 81.93264770507812, 83.67095947265625, -0.10471039, 0.024184885, -0.13959694
80, 3552899120, -110.66390228271484, 81.89582061767578, 84.500732421875, 0.05255285, 0.027420122, -0.23035717
83, 3552949121, -109.77958679199219, 81.97698974609375, 85.27091979980469, 0.11655507, 0.08554213, -0.181674
86, 3552999122, -109.23143768310547, 82.11111450195312, 85.37666320800781, 0.045384787, -0.058834143, -0.17319584
92, 3553099124, -110.16860961914062, 82.20991516113281, 83.71995544433594, -0.12376086, 0.003632421, -0.102422714
95, 3553149125, -110.98160552978516, 82.1780014038086, 82.99281311035156, -0.24411596, 0.119398974, -0.07168293
98, 3553199126, -111.017333984375, 82.12892150878906, 83.05126953125, -0.15850738, 0.05603319, -0.15573311
102, 3553265794, -110.6517562866211, 82.10096740722656, 83.73339080810547, -0.12326001, -0.114102915, -0.27599907
105, 3553315795, -110.4808578491211, 82.11360168457031, 84.32376861572266, -0.054550424, -0.0031611437, -0.2978325
108, 3553365796, -109.99724578857422, 82.13037109375, 85.12128448486328, 0.032702878, -0.074907795, -0.20111084
111, 3553415797, -109.82971954345703, 82.12308502197266, 85.640625, 0.21246985, -0.036002684, -0.17164135
117, 3553515799, -108.90702819824219, 82.13506317138672, 86.3678970336914, 0.14495616, 0.005419463, -0.22828484
120, 3553565800, -108.09601593017578, 82.1561508178711, 86.8070068359375, 0.033797435, -0.15054084, -0.3178959
124, 3553632468, -107.75040435791016, 82.14967346191406, 86.85345458984375, -0.03757736, -0.15414618, -0.29227638
133, 3553782471, -106.95988464355469, 82.04771423339844, 87.83340454101562, -0.059038825, 0.031442992, 0.0085840225
136, 3553832472, -105.78770446777344, 81.948974609375, 88.77352142333984, -0.005102249, 0.03357103, -0.07117939
139, 3553882473, -104.5362548828125, 81.85208892822266, 89.850341796875, -0.026762072, 0.03422897, -0.04862404
146, 3553999142, -103.29214477539062, 81.64006042480469, 90.83433532714844, -0.101047456, 0.029443836, -0.23957062
149, 3554049143, -103.44662475585938, 81.52615356445312, 90.70343780517578, -0.2005134, 0.07582305, -0.1708889
152, 3554099144, -103.39083862304688, 81.41768646240234, 90.741943359375, -0.14429432, -0.030690396, -0.18271351
155, 3554149145, -103.24781799316406, 81.32283020019531, 90.98851776123047, -0.17524004, 0.023951452, -0.08777714
158, 3554199146, -102.45096588134766, 81.19438171386719, 91.82821655273438, -0.03908201, 0.05647119, -0.21595478
161, 3554249147, -101.20063018798828, 81.07546997070312, 93.096923828125, 0.11153197, -0.017007967, -0.28163815
165, 3554315815, -100.9936294555664, 80.98262786865234, 93.30027770996094, 0.112396285, -0.128705, -0.31616783
168, 3554365816, -101.80565643310547, 80.9307861328125, 92.60484313964844, 0.051062185, -0.0037816996, -0.17001057
171, 3554415817, -102.34376525878906, 80.93548583984375, 92.07057189941406, -0.009000601, -0.082382515, -0.053954124
174, 3554465818, -102.73955535888672, 80.94227600097656, 91.69730377197266, -0.0073479745, -0.0057950485, -0.15462112
177, 3554515819, -102.7797622680664, 80.95716857910156, 91.60636138916016, -0.067566566, 0.044695605, -0.20175648
180, 3554565820, -102.64509582519531, 80.9853744506836, 91.58697509765625, -0.037117086, -0.04583667, -0.24913025
184, 3554632488, -102.72837829589844, 80.99578094482422, 91.4540786743164, -0.13472864, 0.06936546, -0.22225475
187, 3554682489, -102.5799789428711, 81.01242065429688, 91.5037841796875, -0.028414294, -0.056404248, -0.19926357
190, 3554732490, -102.42195892333984, 81.01384735107422, 91.67948913574219, -0.010314054, -0.017421493, -0.1717329
193, 3554782491, -102.31165313720703, 81.05259704589844, 91.80093383789062, 0.041389097, -0.057300285, -0.20593739
199, 3554882493, -101.90644836425781, 81.15338897705078, 92.07012939453125, -0.04091017, -0.032554243, -0.14510727
202, 3554932494, -101.89939880371094, 81.21110534667969, 92.02539825439453, -0.052829817, -0.008180742, -0.07628727
209, 3555049163, -101.66549682617188, 81.2455062866211, 92.06629180908203, -0.047179274, -0.007213853, -0.18289185
212, 3555099164, -101.34148406982422, 81.23283386230469, 92.37069702148438, -0.037610132, -0.042179186, -0.17015076
215, 3555149165, -101.16697692871094, 81.2107925415039, 92.52814483642578, 0.0165324, -0.045427192, -0.25001907
218, 3555199166, -101.1578140258789, 81.1878890991211, 92.68959045410156, -0.0073128967, -0.07642841, -0.23449516
224, 3555299168, -101.4865951538086, 81.12617492675781, 92.51160430908203, -0.019152762, -0.02063508, -0.17228985
228, 3555365836, -101.39622497558594, 81.13691711425781, 92.51528930664062, -0.008863776, -0.052255932, -0.24589348
231, 3555415837, -101.54814147949219, 81.18182373046875, 92.33724212646484, -0.046982653, -0.05608496, -0.21022701
234, 3555465838, -101.84661865234375, 81.2108154296875, 92.09125518798828, -0.017943725, -0.026073793, -0.1387577
240, 3555565840, -101.37677001953125, 81.1871109008789, 92.49488830566406, 0.014980663, -0.0641618, -0.20880032
243, 3555615841, -101.4097900390625, 81.16020202636719, 92.5411376953125, -0.011899822, -0.006446058, -0.21119976
246, 3555665842, -101.69515991210938, 81.14689636230469, 92.29934692382812, -0.037575107, -0.061172284, -0.17672157
250, 3555732510, -101.6978988647461, 81.14845275878906, 92.27119445800781, -0.06205224, -0.039912485, -0.17988205
253, 3555782511, -101.95085144042969, 81.1554183959961, 92.10208892822266, -0.024924433, -0.018166741, -0.18751144
256, 3555832512, -102.34308624267578, 81.15815734863281, 91.8514404296875, -0.02943204, 0.04050661, -0.16230488
259, 3555882513, -102.17408752441406, 81.19192504882812, 91.9422607421875, -0.022805614, -0.056242928, -0.24292088
265, 3555982515, -103.0667953491211, 81.21302795410156, 91.159423828125, -0.009072838, -0.034862153, -0.12922764
272, 3556099184, -102.71544647216797, 81.21432495117188, 91.40058898925781, 0.0039060425, 0.0087057175, -0.21001053
275, 3556149185, -102.65087127685547, 81.19422149658203, 91.399169921875, 0.037052587, -0.024566477, -0.25163078
284, 3556299188, -103.88789367675781, 81.40227508544922, 89.9811019897461, -0.076178, 0.013930473, -0.12474728
291, 3556415857, -104.04175567626953, 81.2941665649414, 90.19536590576172, 0.033480152, 0.021251025, -0.18111801
294, 3556465858, -104.08277893066406, 81.242919921875, 90.16007232666016, 0.037290126, -7.8229533E-7, -0.18178082
297, 3556515859, -104.26132202148438, 81.2000732421875, 89.92487335205078, -0.038486596, 0.001555734, -0.1668415
300, 3556565860, -104.11137390136719, 81.19498443603516, 89.93815612792969, -0.031725924, -0.052492827, -0.1765747
303, 3556615861, -103.87603759765625, 81.18720245361328, 90.11075592041016, -0.06910253, -0.06879841, -0.19707012
309, 3556715863, -103.93272399902344, 81.17124938964844, 89.85716247558594, -0.047093783, 0.0019003071, -0.16445446
313, 3556782531, -103.46147918701172, 81.1344985961914, 90.36505889892578, -0.038273487, 0.021475013, -0.13135242
316, 3556832532, -103.21971130371094, 81.07989501953125, 90.53516387939453, 0.010704238, 0.05247805, -0.21232033
319, 3556882533, -102.79084777832031, 81.03601837158203, 90.88451385498047, -0.029175209, -0.011540561, -0.37597656
328, 3557032536, -103.00692749023438, 80.90694427490234, 90.77003479003906, -0.06809, -0.08072064, -0.11658287
332, 3557099204, -101.96974182128906, 80.88473510742188, 91.73846435546875, -0.017922107, -0.12529041, -0.30544758
335, 3557149205, -101.6688232421875, 80.87663269042969, 92.09302520751953, 0.0020575556, -0.06667791, -0.15588665
338, 3557199206, -101.49052429199219, 80.88697052001953, 92.19334411621094, 0.055858802, -0.07275297, -0.21922493
341, 3557249207, -101.39091491699219, 80.88919830322266, 92.33273315429688, 0.113931514, 0.018508773, -0.13006306
344, 3557299208, -101.00839233398438, 80.90502166748047, 92.6133041381836, 0.09104868, -0.0102866525, -0.241498
347, 3557349209, -100.82205963134766, 80.90325164794922, 92.73185729980469, 0.04665078, -0.009856251, -0.2890272
350, 3557399210, -100.96685791015625, 80.90132141113281, 92.46525573730469, 0.0034550424, -0.09865907, -0.3853531
354, 3557465878, -101.94264221191406, 80.9173583984375, 91.52628326416016, -0.06842187, -0.18976049, -0.13447666
357, 3557515879, -102.58866882324219, 80.96715545654297, 90.8235092163086, -0.04970412, -0.1846729, -0.04328537
360, 3557565880, -102.59516143798828, 81.06576538085938, 90.70783233642578, -0.07787849, -0.14401406, -0.07227516
363, 3557615881, -102.20321655273438, 81.18279266357422, 90.98690032958984, -0.11365179, -0.049033295, -0.21153736
366, 3557665882, -101.94563293457031, 81.26913452148438, 91.14091491699219, -0.092131294, 0.040028013, -0.22444057
369, 3557715883, -101.71861267089844, 81.3353271484375, 91.22918701171875, -0.06682679, 0.07923811, -0.1514473
372, 3557765884, -101.45111846923828, 81.37588500976562, 91.43101501464844, -0.08563637, 0.09180982, -0.16719627
376, 3557832552, -101.56410217285156, 81.3952407836914, 91.34441375732422, -0.046701998, 0.01687791, -0.16105747
379, 3557882553, -101.72905731201172, 81.37226867675781, 91.18487548828125, -0.056406464, -0.055825938, -0.14088058
385, 3557982555, -101.69873809814453, 81.3907241821289, 91.2179183959961, -0.002508891, -0.097043656, -0.21343994
388, 3558032556, -101.65623474121094, 81.3821792602539, 91.27445220947266, -0.029407753, 0.034751654, -0.15658665
398, 3558199226, -100.95591735839844, 81.46846008300781, 91.94087982177734, -0.092052095, -0.05832484, -0.17053032
401, 3558249227, -100.59744262695312, 81.47992706298828, 92.23003387451172, -0.046129756, -0.02640719, -0.09034824
404, 3558299228, -99.09819793701172, 81.45291900634766, 93.51937103271484, 0.08652754, 0.030140862, -0.09049988
407, 3558349229, -97.36389923095703, 81.39910888671875, 94.98827362060547, 0.049551014, 0.040813465, -0.19827938
417, 3558515899, -96.79571533203125, 81.12095642089844, 95.14462280273438, 0.06778597, 0.014035747, 0.08267403
420, 3558565900, -94.8148193359375, 80.9231185913086, 96.51470947265625, 0.31545866, 0.69679993, 0.25530624
423, 3558615901, -89.88831329345703, 80.25611877441406, 99.88784790039062, 0.27667528, 1.7490076, 0.16701984
426, 3558665902, -80.94512939453125, 78.5587158203125, 104.74720764160156, -0.1576317, 2.539923, 1.3922949
429, 3558715903, -69.85626220703125, 75.63785552978516, 111.00717163085938, -0.4601173, 0.45666617, 0.5132303
432, 3558765904, -65.13897705078125, 71.15106964111328, 113.67362976074219, -0.77069443, 1.1317433, 0.995945
442, 3558932574, -57.82957458496094, 55.16321563720703, 115.78263854980469, -0.21814422, -0.6403853, -0.48710918
448, 3559032576, -56.23493957519531, 47.44694900512695, 115.33264923095703, -0.15206096, -0.862464, -0.5888119
451, 3559082577, -55.63302230834961, 44.304420471191406, 115.1804428100586, -0.29498237, -0.84414285, -0.37439156
454, 3559132578, -54.52934265136719, 41.607723236083984, 115.26013946533203, 0.121782154, -0.9612321, -0.54235077
458, 3559199246, -53.35832214355469, 38.811668395996094, 115.6839370727539, -0.23791233, -0.6917133, -0.90506077
461, 3559249247, -52.91692352294922, 37.33967971801758, 116.22909545898438, -0.5919039, -0.3169615, -0.56466484
464, 3559299248, -53.350650787353516, 35.91020584106445, 117.03650665283203, -1.8395503, -1.6115791, 0.48156452
467, 3559349249, -53.96779251098633, 34.000118255615234, 118.97371673583984, -2.075763, -1.5123893, 1.0172367
470, 3559399250, -52.03440856933594, 30.900108337402344, 122.50802612304688, -1.1471927, -0.18440254, 1.6220217
473, 3559449251, -48.43519973754883, 26.872180938720703, 125.79875183105469, -0.31880614, -0.47843173, 0.17537308
480, 3559565920, -44.957550048828125, 18.059810638427734, 134.2163543701172, -0.14348906, -1.2697681, 0.27597427
483, 3559615921, -43.841434478759766, 14.354031562805176, 138.56423950195312, 0.2603969, -0.93341357, 1.1360731
486, 3559665922, -42.32372283935547, 9.680769920349121, 143.05433654785156, -0.42497513, -2.7897117, 0.83715343
492, 3559765924, -41.50434875488281, -1.240981936454773, 154.3641815185547, 0.59424806, -0.8051262, 0.057703972
498, 3559865926, -46.10360336303711, -9.986522674560547, 173.77691650390625, 4.5516276, 11.965088, -7.1817856
502, 3559932594, -47.890724182128906, -14.325394630432129, 174.53318786621094, -0.0039138095, 4.0715084, 6.67099
505, 3559982595, -50.10685729980469, -15.287440299987793, 176.88473510742188, -2.7831044, -2.1086888, -0.8097706
508, 3560032596, -51.21076965332031, -15.820646286010742, 177.62509155273438, -0.5332419, 0.029917063, 0.33428
511, 3560082597, -51.242916107177734, -16.565576553344727, 177.41844177246094, 1.2095184, -0.11401128, -0.06994724
514, 3560132598, -51.03179168701172, -17.127376556396484, 177.46148681640625, 0.56477696, 0.008049372, -0.27017784
521, 3560249267, -50.895790100097656, -17.5731143951416, 177.98727416992188, 0.5494535, 0.100996956, 0.2891817
524, 3560299268, -51.13079833984375, -17.74204444885254, 178.18333435058594, -0.08787644, 0.17008378, -0.05739975
527, 3560349269, -51.020442962646484, -17.80092430114746, 178.24114990234375, 0.14798181, -0.00928486, -0.101662636
530, 3560399270, -50.954246520996094, -17.646902084350586, 177.94638061523438, 0.08058405, 0.92091274, -0.42350674
533, 3560449271, -51.36545181274414, -17.070890426635742, 176.30148315429688, 0.6124842, 1.9355232, -0.94155025
536, 3560499272, -51.42119598388672, -15.81176471710205, 173.6984405517578, 2.7453337, 1.7785628, -1.2053242
543, 3560615941, -49.8925895690918, -8.322588920593262, 160.54965209960938, 2.6384037, 0.32463393, -1.4949989
549, 3560715943, -51.1730842590332, 5.480846881866455, 147.5780029296875, 0.8188118, -2.6609225, -1.0350323
552, 3560765944, -52.64479446411133, 14.471851348876953, 142.0921630859375, -0.49679923, -2.0568483, -0.6172867
555, 3560815945, -54.825862884521484, 23.819643020629883, 137.40374755859375, -1.260149, -3.0340598, 0.6130657
558, 3560865946, -56.78178024291992, 32.35746383666992, 133.380859375, -1.86922, -1.8490473, 1.7592525
561, 3560915947, -57.177913665771484, 39.76130294799805, 129.992919921875, -2.221824, -1.4531715, 0.92815113
565, 3560982615, -58.63807678222656, 47.49066925048828, 125.66859436035156, -1.5316397, 0.14642411, 1.222888
568, 3561032616, -58.29139709472656, 52.46481704711914, 123.0269775390625, -1.3239073, -0.26949465, 0.1721592
571, 3561082617, -59.04972457885742, 57.244815826416016, 120.29190063476562, -0.6942349, -0.006180636, 0.1408453
574, 3561132618, -60.9188346862793, 62.03731155395508, 117.03095245361328, -0.5958388, -0.77693915, 0.14324474
577, 3561182619, -65.21183013916016, 66.72208404541016, 112.6761245727539, -0.3451884, -1.2112496, 0.61743355
580, 3561232620, -71.81147766113281, 71.072509765625, 107.65421295166016, -0.14072384, -1.092242, 1.1676245
583, 3561282621, -78.4977798461914, 74.20369720458984, 104.3118896484375, -0.38115525, -0.28122053, 1.4381399
590, 3561399290, -73.78749084472656, 78.29822540283203, 116.94469451904297, -0.4994412, 0.61718774, 0.48202324
593, 3561449291, -65.46004486083984, 78.92613220214844, 128.71856689453125, -0.4097363, 1.2313131, 0.12651157
596, 3561499292, -63.79269027709961, 78.53719329833984, 133.5379180908203, 1.12005, 2.097463, -0.38665104
599, 3561549293, -64.71021270751953, 78.872314453125, 133.00071716308594, 1.8104852, 1.7497926, -0.4774437
606, 3561665962, -68.45064544677734, 79.1302719116211, 126.51251983642578, -0.18448925, -0.6543959, -0.006383896
609, 3561715963, -71.0909423828125, 78.8182373046875, 124.01036071777344, -0.42180607, -0.9842086, -0.25638676
615, 3561815965, -72.14307403564453, 78.57879638671875, 122.91141510009766, -0.3163244, -0.87787676, -0.31805897
618, 3561865966, -70.60582733154297, 78.51589965820312, 124.55858612060547, -0.4270083, -0.60259193, -0.27438736
621, 3561915967, -68.02713775634766, 78.46894836425781, 127.51534271240234, -0.35251436, -0.31924266, -0.11832142
624, 3561965968, -64.32675170898438, 78.25566101074219, 131.67550659179688, -0.061356124, -0.18943428, -0.044107437
631, 3562082637, -64.54273986816406, 78.3682632446289, 130.5936737060547, -0.121942915, -0.21767718, 0.15476799
634, 3562132638, -65.24044799804688, 78.28866577148438, 130.1757049560547, -0.07126817, -0.2799609, -0.11581802
637, 3562182639, -65.80856323242188, 78.15929412841797, 130.08738708496094, -0.3393708, -0.17718436, -0.11817455
640, 3562232640, -65.68803405761719, 78.16520690917969, 130.19744873046875, -0.26083156, -0.20545897, -0.15920258
643, 3562282641, -65.54969787597656, 78.18406677246094, 130.22113037109375, -0.11171655, 0.058796592, -0.19459248
647, 3562349309, -65.43494415283203, 78.22744750976562, 130.0605010986328, 0.1481358, 0.018451246, -0.089099884
650, 3562399310, -65.60220336914062, 78.2238998413086, 129.95587158203125, 0.104373746, 0.11327184, -0.21355438
653, 3562449311, -65.84733581542969, 78.20890808105469, 129.79229736328125, -0.025293935, 0.020235661, -0.18452358
659, 3562549313, -65.99314880371094, 78.11038208007812, 129.64212036132812, 0.019046362, -0.17576444, -0.17281055
662, 3562599314, -65.87245178222656, 78.072509765625, 129.69598388671875, 0.065352716, -0.14976354, -0.12359047
669, 3562715983, -65.09231567382812, 78.04476928710938, 130.29739379882812, -0.07371158, 0.025509004, -0.08923435
672, 3562765984, -64.89016723632812, 78.02140045166016, 130.47372436523438, -0.17715372, 0.13366394, -0.064107895
675, 3562815985, -64.67459106445312, 77.98943328857422, 130.5582733154297, -0.059809774, 0.03905185, -0.23201084
678, 3562865986, -64.74563598632812, 77.98102569580078, 130.44483947753906, 0.0112156635, 0.016227962, -0.20248127
681, 3562915987, -64.84245300292969, 77.96356201171875, 130.2801513671875, 0.034577593, -0.120158054, -0.18376446
684, 3562965988, -64.89071655273438, 77.93473052978516, 130.20948791503906, -0.011700687, -0.08726656, -0.10482979
687, 3563015989, -64.59386444091797, 77.86981201171875, 130.3311004638672, -0.020231785, -0.16191575, -0.2301445
691, 3563082657, -64.00904846191406, 77.83627319335938, 130.62193298339844, -0.0014623195, -0.10638524, -0.15380001
694, 3563132658, -63.86117172241211, 77.86428833007812, 130.61509704589844, -0.09441105, -0.002975656, -0.08660221
697, 3563182659, -63.6126594543457, 77.86734008789062, 130.69012451171875, -0.034259446, 0.04061334, -0.14605522
703, 3563282661, -63.66299057006836, 77.78608703613281, 130.40151977539062, -0.07172275, -0.10349318, -0.06892109
706, 3563332662, -63.96176528930664, 77.76642608642578, 130.13479614257812, -0.017942768, -0.11667519, 0.0562582
710, 3563399330, -63.86463165283203, 77.74256896972656, 130.25503540039062, -0.021604573, -0.013448272, -0.19763565
713, 3563449331, -63.8848991394043, 77.7416763305664, 130.30735778808594, -0.07342742, 0.024479894, -0.19554424
719, 3563549333, -64.33595275878906, 77.77165222167969, 129.88124084472656, -0.14586326, 0.11374035, -0.07021618
722, 3563599334, -64.9538803100586, 77.75630950927734, 129.3844451904297, 0.005387787, 0.20037967, 0.012580872
725, 3563649335, -65.89946746826172, 77.69547271728516, 128.51260375976562, -0.06961671, 0.1534881, -0.26995373
732, 3563766004, -65.65100860595703, 77.52995300292969, 128.60450744628906, -0.11073097, -0.24072787, -0.034301758
735, 3563816005, -65.30847930908203, 77.45626068115234, 128.89686584472656, -0.0677385, 0.14824902, 0.21989155
738, 3563866006, -64.3730697631836, 77.18112182617188, 129.2345428466797, 0.09518714, 0.05860311, -0.0016670227
741, 3563916007, -63.33048629760742, 76.75149536132812, 129.82476806640625, 0.22269283, -0.026951639, -0.24694061
744, 3563966008, -62.278465270996094, 76.39264678955078, 130.56776428222656, 0.058414392, 0.006816265, -0.34720135
747, 3564016009, -62.97544479370117, 76.31995391845703, 129.88092041015625, -0.08561496, -0.066302784, -0.23704529
750, 3564066010, -65.16761779785156, 76.31692504882812, 127.98725891113281, 0.1492223, -0.16409089, -0.37760258
754, 3564132678, -66.96112060546875, 76.41326141357422, 126.39527130126953, -0.123273306, 0.1133184, 0.11066055
757, 3564182679, -66.92633819580078, 76.5358657836914, 126.04978942871094, -0.24084188, -0.40221068, -0.09125519
763, 3564282681, -67.7107162475586, 76.63837432861328, 125.6282958984375, -0.3003106, 0.3121128, -0.13320827
766, 3564332682, -67.96604919433594, 76.62599182128906, 125.62469482421875, -0.54397535, 0.4159658, -0.1298523
769, 3564382683, -69.88267517089844, 76.40735626220703, 125.05912780761719, -2.3671784, 2.0845942, 0.49111652
779, 3564549353, -66.7863998413086, 65.87751770019531, 132.72848510742188, -2.4262948, 0.6820071, 2.9649878
782, 3564599354, -63.0135383605957, 59.078548431396484, 137.33152770996094, -0.7894483, -0.3899686, 2.5584593
785, 3564649355, -59.93037414550781, 51.652976989746094, 140.8603973388672, 0.4363774, -1.1325641, 1.7179441
788, 3564699356, -57.873416900634766, 44.34169006347656, 143.34840393066406, 1.0753355, -1.504338, 0.5052967
791, 3564749357, -56.67103958129883, 37.79499816894531, 145.08396911621094, 1.7903267, -1.359755, -0.6696806
795, 3564816025, -55.99292755126953, 30.56147003173828, 146.93495178222656, 1.9323388, -1.3634344, -1.5726538
798, 3564866026, -55.86978530883789, 26.405885696411133, 148.11480712890625, 1.5688891, -0.87179226, -1.7460318
801, 3564916027, -55.89906692504883, 23.315671920776367, 149.0811004638672, 1.4175397, -0.48507828, -1.9197865
804, 3564966028, -56.466575622558594, 21.069196701049805, 149.70579528808594, 1.1216066, -0.10570155, -1.6368856
807, 3565016029, -56.90300369262695, 19.57999610900879, 150.0109405517578, 0.8553332, -0.09607568, -1.3904085
813, 3565116031, -57.18427276611328, 18.465530395507812, 149.965087890625, -0.3274752, -0.3322201, -0.7606859
817, 3565182699, -56.32211685180664, 18.714292526245117, 149.58197021484375, -0.20276634, -0.78601485, -0.27607727
820, 3565232700, -55.10717010498047, 19.02409553527832, 149.58578491210938, -0.0719553, -1.028544, -0.09145832
826, 3565332702, -51.765052795410156, 19.4641056060791, 151.1762237548828, 0.08966722, -0.9971039, -0.04095745
829, 3565382703, -50.72117614746094, 19.51207160949707, 152.80538940429688, 0.10108373, -1.3696883, 0.4319563
832, 3565432704, -49.18499755859375, 19.1888484954834, 155.13999938964844, 0.30844602, -0.66438544, -0.21985245
836, 3565499372, -48.753116607666016, 18.329065322875977, 158.7177734375, 0.31832218, -1.5139456, 0.028783798
839, 3565549373, -49.87966537475586, 17.00131607055664, 162.5940399169922, 1.1129923, -2.0206378, 1.6082525
842, 3565599374, -48.21654510498047, 16.003398895263672, 166.04159545898438, 2.1564753, 10.700873, -0.45174026
845, 3565649375, -48.401947021484375, 16.5650691986084, 166.78109741210938, 0.65748304, 1.3176112, 0.5770712
851, 3565749377, -48.85260772705078, 15.756789207458496, 169.0864715576172, 0.22777677, -0.21000944, 0.23009777
854, 3565799378, -49.45450973510742, 14.715721130371094, 169.80072021484375, 1.2243026, 0.7430532, -0.81984615
858, 3565866046, -49.990821838378906, 14.188711166381836, 170.6389617919922, 2.5563998, 1.2306523, -2.8756604
861, 3565916047, -49.72104263305664, 14.97026538848877, 170.98020935058594, 2.4665167, 0.3078117, -4.369873
864, 3565966048, -51.59691619873047, 17.36939239501953, 170.10064697265625, 1.7891155, 0.35021463, -1.6262817
867, 3566016049, -52.59321594238281, 20.9945068359375, 168.89869689941406, 0.7300567, 0.3871653, -0.40540886
870, 3566066050, -55.48915481567383, 24.68505859375, 166.12481689453125, -0.39225367, -0.12800781, 4.121586
873, 3566116051, -55.61442947387695, 26.338516235351562, 164.5277099609375, -2.191308, -0.22488458, 4.695856
876, 3566166052, -55.40754318237305, 25.55792236328125, 163.73817443847656, -3.895184, -0.54943687, 3.9330807
