sep=,
DeviceTag:,Xsens_3,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2022.0.1,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Euler),,,,,,,,,,,,,,,,,
StartTime:,2023-05-17 15:21:16.696 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1, 3198892040, -147.95516967773438, 69.26248168945312, 22.718738555908203, 0.12960833, 0.13576601, -0.210536
2, 3198908707, -147.81002807617188, 69.2016830444336, 22.98543357849121, 0.113183044, 0.109057, 0.049533844
3, 3198925374, -147.5763702392578, 69.14234924316406, 23.305343627929688, -0.07617141, 0.04111331, 0.2367506
4, 3198942041, -147.2293243408203, 69.10187530517578, 23.714096069335938, -0.23044871, -0.024689576, 0.25249004
5, 3198958708, -146.76541137695312, 69.08085632324219, 24.24622344970703, -0.39145368, -0.0644342, 0.21165657
6, 3198975375, -146.21560668945312, 69.0744400024414, 24.860246658325195, -0.3861254, -0.15496142, 0.13429356
7, 3198992042, -145.63194274902344, 69.06816101074219, 25.45787239074707, -0.1793794, -0.13181554, 0.0021781921
8, 3199008709, -145.0886993408203, 69.05353546142578, 25.978057861328125, -0.14816782, -0.1328322, -0.075406075
9, 3199025376, -144.61029052734375, 69.03825378417969, 26.446083068847656, -0.19479603, -0.23839462, -0.05426693
10, 3199042043, -144.18768310546875, 69.03870391845703, 26.908998489379883, -0.18257764, -0.34708366, -0.07277298
11, 3199058710, -143.7845458984375, 69.04469299316406, 27.387556076049805, -0.16929133, -0.29673553, -0.14954376
12, 3199075377, -143.37022399902344, 69.04766845703125, 27.928382873535156, -0.21371603, -0.12241469, -0.19379139
13, 3199092044, -142.91107177734375, 69.04899597167969, 28.5421085357666, -0.18474786, 0.04675589, -0.13682938
14, 3199108711, -142.40206909179688, 69.05270385742188, 29.182933807373047, -0.11080525, 0.16434874, -0.09705353
15, 3199125378, -141.8694610595703, 69.06295013427734, 29.795246124267578, -0.06956768, 0.19404379, -0.085214615
16, 3199142045, -141.32554626464844, 69.0707015991211, 30.347728729248047, 0.0032342228, 0.12053137, -0.047060966
17, 3199158712, -140.75926208496094, 69.07791137695312, 30.8601131439209, -0.02274898, 0.030440789, -0.07549095
18, 3199175379, -140.1908416748047, 69.07807922363281, 31.35243034362793, -0.041093178, -0.06395835, -0.1396265
19, 3199192046, -139.6415557861328, 69.07259368896484, 31.84034538269043, -0.0620582, -0.15391617, -0.15192986
20, 3199208713, -139.1417999267578, 69.06216430664062, 32.318050384521484, -0.06514188, -0.2581726, -0.14457035
21, 3199225380, -138.71661376953125, 69.04866790771484, 32.7633171081543, -0.054144744, -0.23418748, -0.1672287
22, 3199242047, -138.3404998779297, 69.0347900390625, 33.18986511230469, -0.048944935, -0.13761055, -0.19619465
23, 3199258714, -138.0067596435547, 69.01526641845703, 33.59970474243164, -0.0084615685, -0.05235668, -0.18909454
24, 3199275381, -137.70230102539062, 68.9849624633789, 33.993675231933594, -0.07554605, 0.03206349, -0.16732025
25, 3199292048, -137.42274475097656, 68.94535827636719, 34.345458984375, -0.10447978, 0.11712438, -0.15012741
26, 3199308715, -137.137939453125, 68.89387512207031, 34.682010650634766, -0.19671093, 0.11366058, -0.083678246
27, 3199325382, -136.8330841064453, 68.83866119384766, 35.036712646484375, -0.15961343, 0.088402726, -0.024513245
28, 3199342049, -136.49661254882812, 68.78667449951172, 35.41743850708008, -0.08291008, 0.04084945, -0.03196144
29, 3199358716, -136.16616821289062, 68.73188781738281, 35.80189514160156, -0.028958997, -0.04273456, -0.093732834
30, 3199375383, -135.8525390625, 68.67076110839844, 36.185081481933594, 0.014865319, -0.14799653, -0.1708746
31, 3199392050, -135.579345703125, 68.59797668457031, 36.541439056396484, 0.042051177, -0.26284638, -0.16695023
32, 3199408717, -135.35137939453125, 68.52881622314453, 36.86069107055664, 0.048715353, -0.27064502, -0.18799305
33, 3199425384, -135.15402221679688, 68.47219848632812, 37.14361572265625, 0.06737816, -0.2293181, -0.28197956
34, 3199442051, -134.97805786132812, 68.42332458496094, 37.39900588989258, 0.050202224, -0.16006948, -0.37824535
35, 3199458718, -134.82028198242188, 68.37513732910156, 37.62164306640625, 0.0020529001, -0.15376495, -0.4129734
36, 3199475385, -134.68557739257812, 68.3260269165039, 37.807411193847656, 0.009117537, -0.16286607, -0.44443226
37, 3199492052, -134.5948028564453, 68.27674102783203, 37.934566497802734, -0.06542368, -0.17418644, -0.38729286
38, 3199508719, -134.53857421875, 68.24391174316406, 38.01874542236328, -0.121684186, -0.1856322, -0.2437334
39, 3199525386, -134.47998046875, 68.23430633544922, 38.09371566772461, -0.12065094, -0.18359768, -0.18472862
40, 3199542053, -134.4015350341797, 68.22767639160156, 38.16926193237305, -0.10870812, -0.19752666, -0.11082935
41, 3199558720, -134.31857299804688, 68.21561431884766, 38.23235321044922, -0.042705443, -0.13561773, 0.0030155182
42, 3199575387, -134.24795532226562, 68.20905303955078, 38.28319549560547, 0.033179745, -0.0075970935, 0.020021439
43, 3199592054, -134.16180419921875, 68.21236419677734, 38.33765411376953, 0.034499295, 0.055024978, -0.05112648
44, 3199608721, -134.0406951904297, 68.22110748291016, 38.405609130859375, 0.0050238483, 0.13544439, -0.123062134
45, 3199625388, -133.90989685058594, 68.22819519042969, 38.46208190917969, -0.046578072, 0.10732522, -0.123758316
46, 3199642055, -133.78091430664062, 68.23574829101562, 38.52346420288086, -0.068045475, 0.03310227, -0.11937046
47, 3199658722, -133.6397247314453, 68.24859619140625, 38.62652587890625, -0.13122566, -0.024588883, -0.13048935
48, 3199675389, -133.49009704589844, 68.25838470458984, 38.76321029663086, -0.16627903, -0.095690034, -0.12113094
49, 3199692056, -133.34197998046875, 68.27012634277344, 38.913455963134766, -0.15488797, -0.15864134, -0.1590128
50, 3199708723, -133.20484924316406, 68.29393005371094, 39.058231353759766, -0.042073805, -0.20749132, -0.20959854
51, 3199725390, -133.065673828125, 68.33039093017578, 39.200828552246094, 0.012394251, -0.18083394, -0.2804079
52, 3199742057, -132.9471435546875, 68.3724136352539, 39.32620620727539, 0.09670858, -0.10152584, -0.30885315
53, 3199758724, -132.86911010742188, 68.4120864868164, 39.41814041137695, 0.15579471, -0.08330205, -0.32586002
54, 3199775391, -132.82485961914062, 68.44853973388672, 39.46479415893555, 0.18166767, -0.09581732, -0.31006622
55, 3199792058, -132.811279296875, 68.48177337646484, 39.45945358276367, 0.20209652, -0.16433612, -0.3381338
56, 3199808725, -132.82931518554688, 68.5119857788086, 39.42029571533203, 0.18422534, -0.22460705, -0.33028412
57, 3199825392, -132.86778259277344, 68.5345687866211, 39.3503532409668, 0.12936312, -0.20868108, -0.32032394
58, 3199842059, -132.92465209960938, 68.55018615722656, 39.257568359375, 0.1252892, -0.14168856, -0.29026985
59, 3199858726, -132.99343872070312, 68.56011962890625, 39.14282989501953, 0.19458705, -0.08448175, -0.29315186
