sep=,
DeviceTag:,Xsens_5,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2022.0.1,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Euler),,,,,,,,,,,,,,,,,
StartTime:,2023-05-17 15:21:16.696 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1, 3198925374, -84.98360443115234, 69.69625091552734, 61.96852493286133, 0.18237919, 0.019831633, -0.25742912
2, 3198942041, -85.00862121582031, 69.71588134765625, 61.89317321777344, 0.10682447, 0.032183185, -0.17261124
3, 3198958708, -85.02558898925781, 69.74217224121094, 61.77936935424805, 0.012195147, 0.0716587, -0.049304962
4, 3198975375, -85.05545806884766, 69.77330780029297, 61.63166809082031, -0.10773084, 0.12612121, 0.05367756
5, 3198992042, -85.09928131103516, 69.80904388427734, 61.46334457397461, -0.10094024, 0.22058247, 0.05662346
6, 3199008709, -85.15280151367188, 69.84082794189453, 61.279117584228516, -0.010710238, 0.26102224, -0.12052441
7, 3199025376, -85.22176361083984, 69.84922790527344, 61.08128356933594, 0.004422469, 0.15238601, -0.27260208
8, 3199042043, -85.31427764892578, 69.83873748779297, 60.89720916748047, -0.034181416, -0.0315417, -0.2957344
9, 3199058710, -85.41729736328125, 69.82559967041016, 60.78547286987305, -0.11638613, -0.24878289, -0.22611427
10, 3199075377, -85.5157470703125, 69.81307220458984, 60.77972412109375, -0.11112992, -0.43641755, -0.14928055
11, 3199092044, -85.62863159179688, 69.798095703125, 60.864013671875, -0.056804713, -0.51961464, -0.069913864
12, 3199108711, -85.78583526611328, 69.78527069091797, 60.97490310668945, 0.015396997, -0.4833081, -0.066521645
13, 3199125378, -85.97865295410156, 69.78153228759766, 61.064048767089844, 0.10662518, -0.2748845, -0.11952019
14, 3199142045, -86.1625747680664, 69.78949737548828, 61.11289978027344, 0.17623048, 0.011068809, -0.12017441
16, 3199175379, -86.30712127685547, 69.8455581665039, 61.06227493286133, 0.12039246, 0.31769907, 0.050574303
19, 3199225380, -85.91918182373047, 69.96888732910156, 60.66049575805664, -0.10403089, 0.1544964, -0.064603806
22, 3199275381, -85.5564193725586, 70.02671813964844, 60.47966766357422, -0.16072325, -0.18154639, -0.23740196
26, 3199342049, -85.90808868408203, 70.082763671875, 60.676025390625, 0.08251383, -0.10740937, -0.2200203
29, 3199392050, -86.30787658691406, 70.15824890136719, 60.85165786743164, 0.0477459, 0.017779611, -0.054647446
32, 3199442051, -86.21312713623047, 70.22074127197266, 61.00834274291992, 0.08876226, 0.0704895, -0.07384777
35, 3199492052, -85.84471130371094, 70.28060150146484, 60.92905044555664, -0.019084122, -0.03976698, -0.029066086
38, 3199542053, -85.4676742553711, 70.27684783935547, 60.93592834472656, -0.15166533, -0.2098999, -0.21734715
41, 3199592054, -85.400390625, 70.27009582519531, 61.124202728271484, -0.033830233, 0.02064063, -0.17934799
48, 3199708723, -85.06298065185547, 70.07884216308594, 61.82172393798828, -0.0529453, 0.08348499, -0.15272903
51, 3199758724, -84.64979553222656, 70.0177230834961, 62.00592041015625, -0.054698385, -0.18415657, -0.1868658
54, 3199808725, -84.4520263671875, 69.96790313720703, 62.1370735168457, 0.07404289, -0.09540561, -0.15961552
57, 3199858726, -84.25898742675781, 69.9305419921875, 62.373233795166016, -0.0057264855, -0.060630124, 0.0072755814
60, 3199908727, -83.88214111328125, 69.98604583740234, 62.65743637084961, 0.020662796, 0.15176441, -0.13015461
63, 3199958728, -83.3960952758789, 69.9876480102539, 62.77959060668945, -0.07000506, -0.08909139, -0.06618595
66, 3200008729, -82.84752655029297, 69.99242401123047, 63.21628952026367, 0.0068505043, -0.115604475, -0.11950207
70, 3200075397, -82.74769592285156, 70.07252502441406, 63.13685607910156, 0.23847933, 0.26143348, -0.41610909
73, 3200125398, -82.85826873779297, 70.033935546875, 62.94668197631836, -0.15262347, -0.26695114, -0.11674404
76, 3200175399, -82.95719146728516, 70.00518035888672, 63.41414260864258, 0.2172205, -0.0074742734, -0.15794277
82, 3200275401, -82.5910415649414, 69.9827880859375, 63.465087890625, -0.07291137, -0.28835115, -0.13185406
85, 3200325402, -81.98408508300781, 70.05359649658203, 63.7596321105957, 0.07274516, -0.31280816, 0.10991478
89, 3200392070, -80.96978759765625, 70.25459289550781, 64.46245574951172, 0.029893573, 0.23543984, -0.18915558
92, 3200442071, -80.699951171875, 70.35286712646484, 64.12171936035156, -0.16366594, 0.16699211, -0.18399906
95, 3200492072, -80.67384338378906, 70.32563781738281, 63.60990905761719, -0.350126, 0.026634252, -0.060321808
98, 3200542073, -80.89909362792969, 70.33001708984375, 63.33879852294922, -0.12609816, 0.24449567, 0.01827526
101, 3200592074, -81.09818267822266, 70.3157730102539, 63.151302337646484, -0.17855608, 0.027757403, -0.08973789
104, 3200642075, -81.22889709472656, 70.30416107177734, 63.26557159423828, -0.034433372, 0.08496152, -0.23921967
107, 3200692076, -81.3929214477539, 70.316650390625, 63.33747100830078, -0.16804735, -0.02156319, -0.36245918
111, 3200758744, -82.75350952148438, 70.52027130126953, 61.914955139160156, -0.1877622, 0.21048103, 0.25832844
117, 3200858746, -85.54357147216797, 70.65418243408203, 59.95534133911133, -0.1170603, 0.1585268, -0.11685562
120, 3200908747, -86.55516815185547, 70.64054870605469, 59.058712005615234, -0.2999021, 0.043482434, -0.06285858
123, 3200958748, -86.3638916015625, 70.69309997558594, 58.81312561035156, -0.29323027, 0.26929915, -0.04229641
126, 3201008749, -85.95812225341797, 70.62037658691406, 58.254486083984375, 0.30821145, -0.20909436, -0.1195097
129, 3201058750, -86.18341064453125, 70.60023498535156, 57.75247573852539, -0.18886966, -0.4540335, -0.21903515
133, 3201125418, -87.95140075683594, 70.57439422607422, 57.06673812866211, -0.076423496, -6.079552E-4, 0.06250572
136, 3201175419, -89.03360748291016, 70.48584747314453, 56.270355224609375, 0.23686436, 0.27981117, 0.010273933
139, 3201225420, -89.68329620361328, 70.27455139160156, 55.343231201171875, -0.2369066, -0.30048478, -0.0033073425
142, 3201275421, -89.61019134521484, 70.08003234863281, 55.66304016113281, -0.05446656, -0.25787026, -0.09029007
145, 3201325422, -89.53607940673828, 69.9832763671875, 56.12746810913086, 0.20161115, -0.04047216, -0.35965443
151, 3201425424, -89.65959930419922, 69.84662628173828, 56.225528717041016, 0.08218776, -0.07386924, -0.17160797
158, 3201542093, -88.9608383178711, 69.60086059570312, 56.91368103027344, 0.031388875, 0.10556405, 0.0026769638
161, 3201592094, -88.28131103515625, 69.6321029663086, 57.27030563354492, 0.049635913, 0.1353666, -0.19634914
167, 3201692096, -88.19733428955078, 69.4920654296875, 57.7528076171875, 0.10270647, -0.032022476, -0.20056725
170, 3201742097, -88.3511962890625, 69.37053680419922, 58.01889419555664, -0.10726778, -0.11657721, 0.22823715
174, 3201808765, -87.41285705566406, 69.23775482177734, 59.05720520019531, -0.08756436, 0.06562653, 0.0897007
177, 3201858766, -86.10853576660156, 69.25975799560547, 59.980712890625, 2.0395557E-5, 0.10767647, -0.28686237
180, 3201908767, -85.33094787597656, 69.20291137695312, 60.57855224609375, 0.02262602, -0.20803647, -0.46920204
183, 3201958768, -85.3432388305664, 69.15299224853516, 61.02694320678711, 0.2799111, 0.014918819, -0.40976715
186, 3202008769, -85.63414001464844, 69.05420684814453, 61.02948760986328, 0.204176, 0.018859338, -0.14406967
189, 3202058770, -85.75714111328125, 68.9776611328125, 60.839595794677734, -0.046347827, -0.12511294, -0.045401573
192, 3202108771, -85.64984893798828, 68.94264221191406, 60.768646240234375, -0.108820945, -0.083071046, -0.08274174
196, 3202175439, -85.51171875, 68.98808288574219, 60.767086029052734, -0.10525703, 0.14148816, -0.0335474
199, 3202225440, -85.3174819946289, 68.98497009277344, 60.90342330932617, -0.08543344, 0.22634576, -0.062130928
202, 3202275441, -85.12740325927734, 68.93937683105469, 61.11785888671875, -0.09451737, 0.11114226, -0.09856987
205, 3202325442, -85.1898193359375, 68.8915023803711, 61.2121696472168, 0.04306318, -0.051251296, -0.20447159
208, 3202375443, -85.483154296875, 68.83350372314453, 61.2640380859375, 0.071763776, -0.13763303, -0.23119164
211, 3202425444, -85.78687286376953, 68.80560302734375, 61.238616943359375, 0.14097135, -0.004114203, -0.15033627
215, 3202492112, -85.90516662597656, 68.82147216796875, 60.86589431762695, -0.06556929, -0.0058017257, -0.08219719
221, 3202592114, -85.99886322021484, 68.83830261230469, 60.904441833496094, 0.1185223, -0.009575742, -0.2756834
224, 3202642115, -86.28369903564453, 68.87238311767578, 60.60856628417969, 0.15736477, 0.013933127, -0.15155411
227, 3202692116, -86.50727844238281, 68.8813705444336, 60.175750732421875, 0.029218508, 0.003313356, 0.0055799484
230, 3202742117, -86.64689636230469, 68.86601257324219, 59.923728942871094, -0.096213445, -0.07253845, -0.13173103
233, 3202792118, -86.74307250976562, 68.88130187988281, 59.816558837890625, -0.13248888, 0.08027356, -0.10494995
237, 3202858786, -86.71248626708984, 68.87322998046875, 59.922027587890625, -0.06158367, -0.01317877, -0.14753819
240, 3202908787, -86.81747436523438, 68.87561798095703, 59.886756896972656, 0.072206534, -0.08005742, -0.22495842
243, 3202958788, -87.02053833007812, 68.87944793701172, 59.75425338745117, 0.03368093, 0.026940687, -0.124074936
246, 3203008789, -87.18148040771484, 68.8764877319336, 59.6519889831543, 0.005573631, -0.13462476, -0.18227673
249, 3203058790, -87.36752319335938, 68.88367462158203, 59.549278259277344, 0.021995226, -0.057369296, -0.03665161
255, 3203158792, -87.32227325439453, 68.90452575683594, 59.486480712890625, 0.018255211, 0.0030654802, -0.1454668
259, 3203225460, -86.92145538330078, 68.90199279785156, 59.59861373901367, 0.03194365, 0.092332534, -0.19162369
262, 3203275461, -86.78253173828125, 68.89729309082031, 59.53315734863281, 0.017039943, -0.0740418, -0.121525764
265, 3203325462, -86.93732452392578, 68.90398406982422, 59.48663330078125, 0.07879977, 0.049528014, -0.1781187
268, 3203375463, -87.18521118164062, 68.90711212158203, 59.41487503051758, -0.0076611023, 0.03203544, -0.15155506
271, 3203425464, -87.41454315185547, 68.88226318359375, 59.31831359863281, 0.003835636, -0.054156743, -0.04174328
274, 3203475465, -87.47188568115234, 68.89271545410156, 59.29785919189453, 0.05564436, -0.020061182, -0.101135254
278, 3203542133, -87.43045043945312, 68.9550552368164, 59.14656448364258, -0.047678206, 0.053319015, -0.14008427
281, 3203592134, -87.49258422851562, 68.984375, 59.095420837402344, 0.071898654, -0.090286046, -0.2173109
284, 3203642135, -87.68524932861328, 69.01502990722656, 59.01640701293945, 0.17973863, 0.063993104, -0.24800396
293, 3203792138, -88.18753814697266, 69.16845703125, 58.25935745239258, -0.12754923, -0.027801659, -0.096889496
300, 3203908807, -88.84483337402344, 69.20789337158203, 57.907833099365234, 0.07841122, -0.07677826, -0.12218571
303, 3203958808, -88.7907943725586, 69.21173858642578, 57.87027359008789, 0.056043305, -0.059836876, -0.18556595
306, 3204008809, -88.72291564941406, 69.2652816772461, 57.74030303955078, 0.002154553, -0.114500545, -0.23246479
309, 3204058810, -88.9605484008789, 69.32093811035156, 57.37620544433594, 0.017471742, -0.01952626, -0.07739353
312, 3204108811, -89.27667999267578, 69.37088775634766, 57.03508758544922, 5.155326E-4, 0.10023863, -0.09214401
315, 3204158812, -89.46111297607422, 69.36489868164062, 56.81754684448242, -0.01780521, -0.0039610965, -0.054408073
318, 3204208813, -89.48123931884766, 69.3775405883789, 56.746192932128906, -0.049352527, -0.037003912, -0.045186996
